match_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,class
1229144,8649,9938,1,2,Defeat
1229146,9800,8284,3,1,Win
1229183,8485,8066,2,3,Defeat
1229207,8284,8597,0,0,Draw
1229225,9938,9927,1,2,Defeat
1229252,9860,9925,0,4,Defeat
1229321,8649,9800,0,0,Draw
1229339,8467,10251,0,1,Defeat
1229489,8284,9938,0,3,Defeat
1229504,9860,8485,2,0,Win
1229506,8066,10251,3,0,Win
1229507,8597,9925,1,3,Defeat
1229513,9800,8467,1,1,Draw
1229523,8485,8597,0,2,Defeat
1229527,9925,9800,2,0,Win
1229532,9938,8066,4,4,Draw
1229536,10251,9927,2,3,Defeat
1229538,8649,8284,1,1,Draw
1229539,8467,9860,2,2,Draw
1229550,8485,8467,2,0,Win
1229552,9925,8649,4,0,Win
1229554,9860,9938,2,1,Win
1229556,8066,8284,4,1,Win
1229557,8597,10251,1,1,Draw
1229559,9800,9927,2,1,Win
1228338,8485,8649,0,0,Draw
1228348,9925,9938,4,0,Win
1228352,8284,9800,0,2,Defeat
1228356,10251,9860,1,1,Draw
1228361,8066,8597,1,1,Draw
1228365,9927,8467,1,1,Draw
1229572,8284,9925,0,2,Defeat
1229575,9938,8467,1,1,Draw
1229580,10251,8649,0,1,Defeat
1229582,8066,9800,2,2,Draw
1229583,8597,9860,1,0,Win
1229584,9927,8485,4,1,Win
1229692,8284,8485,1,3,Defeat
1229708,9938,9800,3,4,Defeat
1229722,10251,9925,1,0,Win
1229735,9927,8597,2,2,Draw
1229751,8649,9860,2,2,Draw
1229767,8467,8066,0,0,Draw
1229903,9925,9927,1,0,Win
1229920,9860,10251,0,0,Draw
1229951,8649,8066,0,0,Draw
1229968,8467,8284,1,0,Win
1229986,9800,8597,1,1,Draw
1230088,9925,9860,4,1,Win
1230103,10251,8284,1,1,Draw
1230124,8066,8485,3,0,Win
1230143,8597,9938,2,3,Defeat
1230160,9927,8467,3,2,Win
1230178,9800,8649,1,4,Defeat
1230192,8485,10251,0,0,Draw
1230203,8284,9800,2,1,Win
1230207,9938,8649,1,1,Draw
1230210,9860,9927,1,2,Defeat
1230213,8066,8597,1,1,Draw
1230215,8467,9925,1,1,Draw
1230358,9925,8597,4,1,Win
1230359,9860,8284,1,0,Win
1230360,9927,9938,0,1,Defeat
1230363,8467,8485,3,1,Win
1230364,9800,8066,2,1,Win
1230366,8485,9800,0,0,Draw
1230367,8284,8649,0,2,Defeat
1230368,9938,9860,3,1,Win
1230369,10251,8467,1,3,Defeat
1230371,8597,9927,2,0,Win
1230372,8485,8284,1,0,Win
1230373,9925,9938,6,2,Win
1230374,9860,8597,0,3,Defeat
1230375,9927,8066,3,0,Win
1230376,8649,8467,1,0,Win
1230377,9800,10251,0,1,Defeat
1230379,9938,10251,2,2,Draw
1230380,9860,8066,2,3,Defeat
1230381,8597,8485,1,1,Draw
1230383,8649,9927,3,0,Win
1230384,8467,9800,1,0,Win
1230385,8485,8649,0,1,Defeat
1230386,8284,8467,2,2,Draw
1230387,10251,8597,2,2,Draw
1230388,8066,9938,0,0,Draw
1230389,9927,9925,2,1,Win
1230390,9800,9860,2,0,Win
1228373,9938,8284,3,0,Win
1228376,9860,8066,2,2,Draw
1228379,8597,9927,1,2,Defeat
1228381,8649,9925,1,1,Draw
1228389,9800,10251,1,2,Defeat
1230391,8485,9927,0,0,Draw
1230393,8284,8066,1,1,Draw
1230394,10251,9860,0,0,Draw
1230396,8467,8597,2,0,Win
1230397,9800,9938,0,0,Draw
1230398,9925,8485,4,3,Win
1230399,9938,8284,1,1,Draw
1230400,9860,8467,2,0,Win
1230401,8066,8649,2,1,Win
1230402,8597,9800,1,1,Draw
1230404,9927,10251,4,1,Win
1230405,8485,9860,2,0,Win
1230406,8284,9927,0,3,Defeat
1230407,10251,8066,1,2,Defeat
1230408,8649,8597,0,1,Defeat
1230409,8467,9938,1,1,Draw
1230410,9800,9925,1,1,Draw
1230411,9925,10251,3,0,Win
1230412,9938,8485,1,0,Win
1230413,9860,8649,4,2,Win
1230414,8066,8467,0,0,Draw
1230415,8597,8284,1,2,Defeat
1230416,9927,9800,2,2,Draw
1438229,9938,9927,1,3,Defeat
1438230,8597,9860,0,1,Defeat
1438231,9800,8284,1,2,Defeat
1438232,9925,8066,4,1,Win
1438233,8467,8649,2,2,Draw
1438235,8649,9938,1,0,Win
1438236,8485,8597,1,0,Win
1438237,8284,9860,1,0,Win
1438239,8467,8066,1,0,Win
1438240,9927,9925,3,1,Win
1438241,9938,8467,0,1,Defeat
1438242,9860,9800,3,0,Win
1438243,8066,9927,4,3,Win
1438244,8284,8485,1,1,Draw
1438248,9925,8467,4,0,Win
1438249,8284,8597,2,3,Defeat
1438250,8066,9938,1,2,Defeat
1438251,9800,8485,0,0,Draw
1438252,9860,10251,1,2,Defeat
1438253,9927,8649,2,0,Win
1438254,8485,9860,1,1,Draw
1438255,10251,8284,1,0,Win
1438256,8597,9800,1,3,Defeat
1438257,9938,9925,0,4,Defeat
1438258,8649,8066,1,0,Win
1228394,8284,8649,0,1,Defeat
1228396,10251,8467,2,0,Win
1228399,8066,9925,2,4,Defeat
1228401,8597,9938,3,1,Win
1228404,9927,9800,1,1,Draw
1228542,9925,10251,2,2,Draw
1228560,9927,8066,4,1,Win
1228580,8649,8597,0,0,Draw
1228602,8467,9938,0,0,Draw
1228650,9860,8284,0,1,Defeat
1228916,8284,9927,1,2,Defeat
1228938,9938,8649,0,0,Draw
1228961,10251,8597,2,1,Win
1228982,8467,9925,2,1,Win
1228983,9800,9860,2,0,Win
1228992,9925,8284,2,0,Win
1228994,9938,9860,0,3,Defeat
1228996,10251,8066,2,2,Draw
1228999,8597,9800,3,1,Win
1229002,8649,8467,1,2,Defeat
1229013,8284,8467,1,3,Defeat
1229014,9860,8597,1,3,Defeat
1229016,8066,9938,4,0,Win
1229018,9927,9925,0,2,Defeat
1229020,9800,8649,5,4,Win
1229028,9925,9860,1,0,Win
1229031,10251,8284,3,0,Win
1229032,8066,8649,3,1,Win
1229038,9927,9938,0,1,Defeat
1229039,8467,9800,2,1,Win
1474095,8485,8597,2,1,Win
1474096,9925,8649,2,1,Win
1474097,8066,9800,3,0,Win
1474098,8426,9938,0,0,Draw
1474100,8467,9860,1,0,Win
1474235,8485,9938,1,0,Win
1474237,10251,9925,1,1,Draw
1474239,8066,8426,1,2,Defeat
1474240,8597,8649,2,0,Win
1474242,9927,9860,2,1,Win
1474243,9800,8467,4,3,Win
1474246,9938,9800,4,0,Win
1474247,10251,8485,0,2,Defeat
1474249,8597,9860,2,0,Win
1474251,8426,9925,1,2,Defeat
1474253,8649,8066,0,3,Defeat
1474255,8467,9927,2,0,Win
1474257,8485,8426,4,0,Win
1474258,9925,9938,1,1,Draw
1474259,9860,8467,0,2,Defeat
1474261,8066,8597,2,1,Win
1474263,9927,10251,1,0,Win
1474264,9800,8649,2,1,Win
1474266,8485,9860,1,3,Defeat
1474267,10251,8066,0,2,Defeat
1474269,9927,9938,0,4,Defeat
1474271,8426,9800,0,3,Defeat
1474272,8649,9925,1,4,Defeat
1474275,8467,8597,3,1,Win
1474276,9925,8485,3,1,Win
1474277,9938,8426,4,1,Win
1474278,9860,8649,2,2,Draw
1474279,8066,8467,1,0,Win
1474280,8597,9927,0,2,Defeat
1474282,9938,9860,4,1,Win
1474284,9927,9925,0,5,Defeat
1474285,8649,8597,1,2,Defeat
1474286,8467,8485,0,2,Defeat
1474287,9800,8066,0,0,Draw
1474290,8485,9800,2,0,Win
1474293,9860,8066,0,2,Defeat
1474295,8597,9938,1,4,Defeat
1474297,8426,8467,0,1,Defeat
1474299,8649,9927,1,2,Defeat
1474300,9925,9860,2,0,Win
1474301,9938,8649,1,0,Win
1474302,10251,8467,0,0,Draw
1474303,8066,8485,3,4,Defeat
1474304,8597,8426,2,1,Win
1474305,9927,9800,3,0,Win
1474309,8485,9927,0,1,Defeat
1474310,9860,8597,0,4,Defeat
1474312,8426,8066,0,0,Draw
1474314,8649,10251,0,2,Defeat
1474317,8467,9925,0,1,Defeat
1474318,9800,9938,4,1,Win
1474344,8485,8649,1,0,Win
1474346,10251,8597,3,0,Win
1474349,8066,9925,0,1,Defeat
1474351,8426,9927,1,5,Defeat
1474352,8467,9938,3,0,Win
1474354,9800,9860,1,1,Draw
1474129,9925,9800,1,0,Win
1474131,9938,8066,0,1,Defeat
1474134,9860,10251,1,0,Win
1474135,8597,8467,0,0,Draw
1474137,8649,8426,1,3,Defeat
1474355,9925,8426,1,0,Win
1474358,9938,8485,1,2,Defeat
1474360,10251,9860,2,1,Win
1474362,8066,8649,1,2,Defeat
1474369,8597,9800,2,1,Win
1474370,9927,8467,4,0,Win
1474374,9938,10251,2,2,Draw
1474376,9860,8426,0,2,Defeat
1474377,8597,8485,0,1,Defeat
1474379,9927,8066,2,0,Win
1474380,8649,8467,1,0,Win
1474381,9800,9925,0,4,Defeat
1474383,8485,10251,1,0,Win
1474385,9925,8597,4,0,Win
1474386,9860,9927,0,1,Defeat
1474388,8066,9938,1,1,Draw
1474390,8426,8649,3,3,Draw
1474392,8467,9800,2,0,Win
1474396,8485,8066,0,1,Defeat
1474398,9925,9927,3,0,Win
1474400,10251,9800,2,3,Defeat
1474401,8426,8597,1,1,Draw
1474403,8649,9938,3,0,Win
1474404,8467,9860,3,3,Draw
1474409,9938,8467,0,1,Defeat
1474410,10251,9925,0,4,Defeat
1474411,8597,8066,2,0,Win
1474412,9927,8485,2,2,Draw
1474414,8649,9860,1,2,Defeat
1474417,9800,8426,0,0,Draw
1474419,8485,9925,2,1,Win
1474421,9860,9800,2,1,Win
1474425,8597,8649,2,2,Draw
1474426,8426,9938,1,1,Draw
1474428,8467,9927,3,0,Win
1474431,9925,8467,3,0,Win
1474433,9938,8597,3,2,Win
1474436,8066,9860,0,0,Draw
1474438,9927,8426,4,3,Win
1474439,9800,8485,0,1,Defeat
1474444,9938,9927,3,1,Win
1474446,9860,9925,0,2,Defeat
1474449,8426,8485,3,1,Win
1474451,8649,9800,2,1,Win
1474453,8467,8066,0,1,Defeat
1474461,8485,8467,1,0,Win
1474463,9925,8066,5,0,Win
1474471,8649,8426,1,1,Draw
1474473,9800,8597,2,0,Win
1474480,9938,9800,3,2,Win
1474482,9860,8485,1,1,Draw
1474484,8066,9927,1,2,Defeat
1474487,8597,9925,0,3,Defeat
1474488,8426,10251,3,1,Win
1474490,8467,8649,0,1,Defeat
1474141,8485,9925,0,2,Defeat
1474146,8426,9860,1,1,Draw
1474148,8467,8649,4,0,Win
1474149,9800,8597,1,1,Draw
1474508,8485,8597,2,1,Win
1474512,9925,9800,3,0,Win
1474514,9860,9938,1,2,Defeat
1474515,8066,8426,1,0,Win
1474517,9927,8649,2,1,Win
1474523,9938,8066,2,1,Win
1474528,8597,9860,4,2,Win
1474529,8426,9925,1,5,Defeat
1474530,8649,8485,1,1,Draw
1474531,9800,8467,0,1,Defeat
1474532,8485,9938,1,1,Draw
1474534,9925,8649,1,1,Draw
1474538,8066,9800,2,2,Draw
1474546,9927,8597,1,2,Defeat
1474551,8467,8426,1,1,Draw
1474555,9938,9925,0,2,Defeat
1474557,10251,8485,0,2,Defeat
1474558,8597,8467,1,2,Defeat
1474561,8426,9860,2,4,Defeat
1474565,8649,8066,1,2,Defeat
1474566,9800,9927,3,2,Win
1686203,8066,8485,0,0,Draw
1686204,9927,9925,3,3,Draw
1686205,9860,8649,2,0,Win
1686206,8597,8426,1,2,Defeat
1686207,8467,9938,2,0,Win
1686209,8426,9800,1,1,Draw
1686210,8485,8467,1,1,Draw
1686211,9938,9927,5,1,Win
1686212,8649,8597,2,1,Win
1686213,10251,9860,1,2,Defeat
1686214,9925,8066,6,0,Win
1686215,9925,8485,5,2,Win
1686216,10251,8426,1,1,Draw
1686217,8066,9938,1,1,Draw
1686219,9800,8649,1,0,Win
1686220,9860,8597,5,0,Win
1686221,9938,8485,1,3,Defeat
1686223,9860,8426,2,4,Defeat
1686224,8597,9800,1,0,Win
1686226,8467,9925,3,3,Draw
1686227,10251,8597,0,1,Defeat
1686228,8426,8649,2,3,Defeat
1686229,9800,9860,1,1,Draw
1686231,9925,9938,3,1,Win
1686232,8066,8467,2,0,Win
1474150,9925,8066,2,2,Draw
1474152,9938,8467,4,0,Win
1474153,9860,8485,2,1,Win
1474158,8649,9800,3,0,Win
1474161,8485,8467,0,0,Draw
1474163,9938,9925,0,1,Defeat
1474166,8066,9860,2,0,Win
1474169,9800,8426,1,2,Defeat
1474186,9860,9925,1,3,Defeat
1474188,8597,8066,1,2,Defeat
1474189,8426,8485,0,3,Defeat
1474190,8649,9938,2,4,Defeat
1474192,8467,10251,1,2,Defeat
1474196,8485,8066,1,0,Win
1474198,9925,8467,2,1,Win
1474203,10251,9800,2,0,Win
1474204,8426,8597,1,1,Draw
1474205,8649,9860,2,1,Win
1474199,9860,9938,0,0,Draw
1474215,8066,10251,3,0,Win
1474217,8597,9925,2,5,Defeat
1474220,8467,8426,1,1,Draw
1474222,9800,8485,1,1,Draw
1474226,9938,8597,1,0,Win
1474228,9860,9800,0,2,Defeat
1474229,8426,10251,0,1,Defeat
1474230,8649,8485,1,0,Win
1474232,8467,8066,4,0,Win
1726019,8485,9938,0,3,Defeat
1726020,9925,8426,1,0,Win
1726021,8284,8597,1,1,Draw
1726022,8429,8066,0,2,Defeat
1726023,9927,9800,1,0,Win
1726073,9938,8426,1,0,Win
1726074,8429,8485,3,0,Win
1726075,9927,8284,1,3,Defeat
1726077,8467,8597,1,2,Defeat
1726078,9800,8066,0,1,Defeat
1726079,8485,9927,1,0,Win
1726080,9925,8597,2,0,Win
1726081,8284,8429,2,0,Win
1726082,8066,9938,1,0,Win
1726083,8426,8467,0,0,Draw
1726084,9800,8649,2,2,Draw
1726085,9925,8066,1,0,Win
1726086,9938,9800,3,0,Win
1726087,8429,8426,3,3,Draw
1726088,8597,8284,1,3,Defeat
1726089,8649,8485,0,1,Defeat
1726090,8467,9927,2,1,Win
1726091,8485,9925,1,2,Defeat
1726092,8284,8467,1,1,Draw
1726093,8066,8429,4,2,Win
1726094,8597,8649,0,3,Defeat
1726095,9927,9938,1,0,Win
1726096,9800,8426,0,1,Defeat
1726097,9925,8284,2,1,Win
1726098,9938,8597,3,1,Win
1726100,8066,9927,3,1,Win
1726101,8426,8485,0,1,Defeat
1726102,8467,8649,2,1,Win
1726103,8485,8429,3,0,Win
1726104,8284,8066,1,2,Defeat
1726105,9927,9925,0,1,Defeat
1726106,8426,8597,1,1,Draw
1726107,8649,9938,2,3,Defeat
1726109,9925,9800,4,1,Win
1726110,9938,8485,0,2,Defeat
1726111,8429,8284,2,1,Win
1726112,8066,8426,0,4,Defeat
1726113,8597,8467,0,1,Defeat
1726114,9927,8649,2,2,Draw
1726115,8485,8597,1,0,Win
1726116,9938,9925,2,1,Win
1726117,8426,8284,1,1,Draw
1726118,8649,8429,0,1,Defeat
1726119,8467,8066,1,0,Win
1726120,9800,9927,0,1,Defeat
1726121,9925,8649,0,0,Draw
1726122,8284,9800,1,3,Defeat
1726123,8066,8485,0,1,Defeat
1726124,8597,8429,1,0,Win
1726125,9927,8426,1,0,Win
1726126,8467,9938,2,1,Win
1726127,8485,8467,2,0,Win
1726128,9938,8284,6,2,Win
1726129,8429,9927,5,0,Win
1726130,8426,9925,0,3,Defeat
1726131,8649,8066,1,3,Defeat
1726132,9800,8597,1,2,Defeat
1726025,9938,9927,1,0,Win
1726026,8066,8284,0,0,Draw
1726027,8597,8485,0,2,Defeat
1726029,8467,9925,0,3,Defeat
1726030,9800,8429,0,2,Defeat
1726133,8284,8649,1,1,Draw
1726134,8066,9800,1,0,Win
1726135,8597,9925,0,2,Defeat
1726136,9927,8485,0,2,Defeat
1726138,8467,8429,0,1,Defeat
1726139,9925,8467,0,1,Defeat
1726141,8429,9938,2,3,Defeat
1726142,8597,8066,1,2,Defeat
1726144,9800,8485,0,2,Defeat
1726146,9938,8066,1,1,Draw
1726147,8429,9925,0,2,Defeat
1726148,9927,8597,1,1,Draw
1726149,8649,9800,1,2,Defeat
1726151,8485,8649,4,0,Win
1726152,9925,9927,4,0,Win
1726153,8284,8597,1,0,Win
1726154,8066,8467,2,0,Win
1726155,8426,8429,5,0,Win
1726156,9800,9938,1,1,Draw
1726157,9938,9927,3,1,Win
1726158,8429,8066,0,2,Defeat
1726159,8597,8426,2,2,Draw
1726160,8649,9925,0,1,Defeat
1726161,8467,8485,1,1,Draw
1726163,8485,9938,1,0,Win
1726164,9925,8597,4,1,Win
1726166,8066,8649,1,1,Draw
1726167,9927,8467,1,1,Draw
1726168,8426,9800,0,1,Defeat
1726170,8429,8485,0,3,Defeat
1726171,8597,9938,3,2,Win
1726172,8649,9927,3,2,Win
1726173,8467,9925,1,2,Defeat
1726174,9800,8066,1,2,Defeat
1726175,8485,9800,3,0,Win
1726176,9925,8429,4,0,Win
1726177,9938,8467,0,2,Defeat
1726178,8066,8597,3,3,Draw
1726179,9927,8284,0,1,Defeat
1726180,8426,8649,1,3,Defeat
1726181,9925,8485,4,0,Win
1726182,9938,8426,0,2,Defeat
1726183,9927,8066,2,1,Win
1726184,8649,8284,1,0,Win
1726185,8467,8597,0,0,Draw
1726186,9800,8429,1,0,Win
1726187,8485,9927,2,1,Win
1726188,8284,9925,1,2,Defeat
1726189,8429,8649,2,2,Draw
1726190,8066,9938,2,1,Win
1726191,8597,9800,1,0,Win
1726192,8426,8467,3,0,Win
1726031,8485,9800,2,2,Draw
1726032,9925,9938,6,1,Win
1726033,8284,8426,1,1,Draw
1726034,8429,8467,1,0,Win
1726035,9927,8066,0,2,Defeat
1726193,9925,9938,3,0,Win
1726194,8284,8485,1,1,Draw
1726195,9927,8429,4,0,Win
1726196,8426,8066,1,0,Win
1726197,8649,8597,2,1,Win
1726198,8467,9800,2,0,Win
1726199,8485,8426,0,0,Draw
1726200,9938,8649,1,2,Defeat
1726201,8429,8467,1,1,Draw
1726202,8066,8284,1,1,Draw
1726203,8597,9927,1,2,Defeat
1726204,9800,9925,0,2,Defeat
1726205,8485,8066,1,0,Win
1726206,8284,9938,3,1,Win
1726207,8429,8597,0,0,Draw
1726208,9927,9800,5,0,Win
1726209,8649,8467,1,0,Win
1726216,9925,8426,2,0,Win
1726210,9938,8429,1,0,Win
1726211,8066,9925,1,1,Draw
1726212,8597,8485,1,2,Defeat
1726213,8426,9927,2,0,Win
1726214,8467,8284,1,0,Win
1726215,9800,8649,0,3,Defeat
1955042,8429,9927,2,0,Win
1955043,8284,8467,0,2,Defeat
1955044,8066,8485,1,2,Defeat
1955045,8649,8426,1,2,Defeat
1955047,9938,9925,0,3,Defeat
1955048,9925,8284,5,0,Win
1955049,9938,8485,1,0,Win
1955050,8597,8429,2,3,Defeat
1955051,9927,8649,1,1,Draw
1955053,8467,8066,1,1,Draw
1955054,9927,8597,3,1,Win
1955055,8284,8066,0,1,Defeat
1955056,8429,8426,1,1,Draw
1955058,8467,9938,1,1,Draw
1955059,8485,9925,0,1,Defeat
1955060,8467,9925,0,0,Draw
1955062,8426,8597,1,4,Defeat
1955063,8649,8429,2,1,Win
1955079,8066,9938,3,0,Win
1955066,8597,8649,1,2,Defeat
1955067,9927,8426,0,0,Draw
1955068,8485,8467,0,1,Defeat
1955069,9925,8066,5,0,Win
1955070,9938,8284,3,0,Win
1726039,8597,9927,2,0,Win
1726041,8467,8485,1,0,Win
1726042,9800,8284,0,1,Defeat
1726043,8485,8426,2,0,Win
1726044,8284,9925,1,1,Draw
1726046,8066,8597,2,0,Win
1726047,9927,8467,0,1,Defeat
1726048,9800,9938,0,3,Defeat
1726049,9925,8485,2,1,Win
1726050,9938,8429,2,2,Draw
1726051,8597,9800,2,1,Win
1726054,8467,8284,0,1,Defeat
1726055,8485,8649,3,0,Win
1726056,9925,9927,1,1,Draw
1726057,8284,9938,1,4,Defeat
1726058,8429,8597,0,0,Draw
1726059,8066,8467,2,1,Win
1726060,8426,9800,1,2,Defeat
1726061,8485,8066,3,2,Win
1726062,9938,8467,2,0,Win
1726063,8597,8426,3,0,Win
1726064,9927,8429,0,4,Defeat
1726066,9800,9925,1,2,Defeat
1726067,9925,8429,0,1,Defeat
1726068,8284,8485,2,3,Defeat
1726070,8597,9938,2,0,Win
1726071,8426,9927,3,1,Win
1726072,8467,9800,1,2,Defeat
1990843,9925,8649,2,0,Win
1990844,9938,8485,0,1,Defeat
1990845,8429,8426,0,0,Draw
1990846,9860,8467,4,3,Win
1990847,8066,9927,0,1,Defeat
1990848,8597,8284,0,4,Defeat
1990897,8485,8467,1,5,Defeat
1990898,8284,9927,2,1,Win
1990899,8429,9925,1,2,Defeat
1990900,9860,8597,1,1,Draw
1990901,8426,9938,3,0,Win
1990903,9938,9860,0,1,Defeat
1990905,8597,8066,2,0,Win
1990906,9927,9925,0,1,Defeat
1990907,8649,8485,2,0,Win
1990908,8467,8426,1,2,Defeat
1990909,8485,9927,1,1,Draw
1990910,9925,9938,5,0,Win
1990912,9860,8649,2,0,Win
1990913,8066,8467,0,1,Defeat
1990914,8426,8429,1,1,Draw
1990915,9925,8485,3,1,Win
1990916,9938,8649,1,0,Win
1990917,8429,8467,2,4,Defeat
1990919,8597,9927,0,1,Defeat
1990920,8426,9860,0,4,Defeat
1990921,8485,9938,2,0,Win
1990923,9860,8429,2,0,Win
1990924,9927,8066,1,3,Defeat
1990925,8649,9925,1,4,Defeat
1990926,8467,8597,2,1,Win
1990927,9925,8597,0,0,Draw
1990928,9938,8467,1,2,Defeat
1990929,8429,8485,1,1,Draw
1990930,9860,8284,1,1,Draw
1990931,8426,8066,2,1,Win
1990932,8649,9927,3,0,Win
1990933,8485,8649,3,1,Win
1990934,9938,8429,1,2,Defeat
1990935,8066,9925,1,3,Defeat
1990936,8597,8426,2,5,Defeat
1990937,9927,9860,2,2,Draw
1990938,8467,8284,1,1,Draw
1990939,9925,8429,8,1,Win
1990940,8284,8485,0,2,Defeat
1990941,9860,8066,2,0,Win
1990942,8597,9938,1,1,Draw
1990943,8426,9927,1,0,Win
1990944,8649,8467,2,3,Defeat
1990945,8485,9860,1,0,Win
1990946,9938,8426,0,1,Defeat
1990947,8429,8649,1,3,Defeat
1990948,8066,8597,2,1,Win
1990949,9927,8284,3,1,Win
1990950,8467,9925,0,3,Defeat
1990951,9925,9927,1,2,Defeat
1990952,8284,8429,4,0,Win
1990953,8066,9938,2,2,Draw
1990954,8597,8485,0,4,Defeat
1990955,8426,8649,1,0,Win
1990956,8467,9860,0,0,Draw
1990849,8485,8597,2,0,Win
1990850,8284,9860,1,2,Defeat
1990851,9927,9938,0,2,Defeat
1990852,8426,9925,0,2,Defeat
1990853,8649,8429,2,0,Win
1990957,8485,8066,2,2,Draw
1990958,9938,9927,0,3,Defeat
1990960,9860,9925,2,2,Draw
1990961,8426,8467,2,0,Win
1990962,8649,8284,5,2,Win
1990963,8485,8426,0,0,Draw
1990964,8284,9925,0,0,Draw
1990965,8429,8066,3,4,Defeat
1990966,9860,9938,3,2,Win
1990967,9927,8467,2,0,Win
1990969,9925,8426,1,0,Win
1990970,8284,9938,2,1,Win
1990971,8066,8649,2,0,Win
1990973,9927,8429,3,3,Draw
1990974,8467,8485,3,4,Defeat
1990975,9938,9925,1,4,Defeat
1990976,9860,9927,6,0,Win
1990978,8426,8284,2,4,Defeat
1990979,8649,8485,2,3,Defeat
1990980,8467,8429,0,0,Draw
1990981,8429,9860,0,0,Draw
1990983,9927,8649,1,2,Defeat
1990984,8485,8284,1,0,Win
1990985,9925,8467,3,1,Win
1990986,9938,8597,5,1,Win
1990987,8485,9925,2,1,Win
1990988,8284,9927,2,2,Draw
1990989,8597,8429,0,1,Defeat
1990990,8426,9938,1,0,Win
1990991,8649,9860,0,3,Defeat
1990992,8467,8066,1,0,Win
1990993,9925,8649,2,0,Win
1990994,8284,8467,2,0,Win
1990995,8429,9938,0,0,Draw
1990996,9860,8426,1,0,Win
1990997,8066,8485,3,1,Win
1990998,9927,8597,0,2,Defeat
1990999,9925,8066,3,0,Win
1991000,9938,9860,2,1,Win
1991001,8597,8284,0,0,Draw
1991002,8426,8485,1,2,Defeat
1991003,8649,8429,2,1,Win
1991004,8467,9927,2,1,Win
1991005,8485,8467,1,1,Draw
1991006,8284,8066,1,1,Draw
1991007,8429,9925,1,1,Draw
1991008,9860,8597,1,0,Win
1991009,9927,8426,3,1,Win
1991010,8649,9938,0,3,Defeat
1991012,9938,8485,0,1,Defeat
1991013,8429,9927,0,1,Defeat
1991015,8597,8649,0,2,Defeat
1991016,8467,8426,1,2,Defeat
1990855,8485,8429,1,0,Win
1990856,9938,8284,2,2,Draw
1990857,9860,9927,2,0,Win
1990859,8597,9925,2,2,Draw
1990860,8467,8649,1,1,Draw
1991017,8485,8597,2,1,Win
1991019,8066,8429,0,1,Defeat
1991020,9927,9938,2,1,Win
1991021,8426,9925,1,2,Defeat
1991022,8467,8649,1,1,Draw
1991024,8429,8426,1,2,Defeat
1991025,9860,8467,0,3,Defeat
1991026,8597,9925,0,1,Defeat
1991027,9927,8485,2,1,Win
1991028,8649,8066,0,3,Defeat
1991029,8485,8429,3,0,Win
1991030,9925,9860,3,1,Win
1991031,8284,8649,5,2,Win
1991033,8426,8597,0,0,Draw
1991034,8467,9938,0,1,Defeat
1991036,8429,8284,2,1,Win
1991037,9860,8485,2,1,Win
1991038,8597,8467,3,0,Win
1991039,9927,9925,1,2,Defeat
1991040,8649,8426,1,0,Win
2216643,8467,8485,3,0,Win
2216644,9927,9860,1,0,Win
2216646,8066,8597,3,1,Win
2216647,9925,8649,1,1,Draw
2216648,9938,8429,1,3,Defeat
2216649,9860,9925,1,3,Defeat
2216650,8485,9927,4,1,Win
2216651,8429,8597,0,4,Defeat
2216653,8649,8467,0,1,Defeat
2216657,9860,8649,1,1,Draw
2216658,8597,8426,0,2,Defeat
2216659,9927,8467,1,2,Defeat
2216660,9925,8485,3,2,Win
2216662,8467,9925,2,1,Win
2216664,8429,8066,0,1,Defeat
2216665,8649,9927,1,3,Defeat
2216666,8485,9860,0,1,Defeat
2216667,8066,8284,4,0,Win
2216670,8485,8649,0,4,Defeat
2216671,9925,9927,7,0,Win
1990862,8284,8467,2,1,Win
1990863,8429,9938,4,0,Win
1990864,9927,8485,1,2,Defeat
1990865,8426,8597,2,2,Draw
1990866,8649,9860,1,2,Defeat
1990867,8485,8284,2,0,Win
1990868,9938,9925,1,3,Defeat
1990869,9860,8426,3,0,Win
1990871,8597,8649,0,4,Defeat
1990872,8467,9927,2,1,Win
1990873,9925,8467,3,1,Win
1990875,8429,9860,3,2,Win
1990876,9927,8597,1,0,Win
1990877,8426,8485,0,2,Defeat
1990878,8649,9938,2,1,Win
1990879,8485,9925,2,1,Win
1990880,9938,8597,1,2,Defeat
1990881,8066,9860,2,0,Win
1990882,9927,8649,1,1,Draw
1990883,8426,8284,0,1,Defeat
1990884,8467,8429,4,1,Win
1990885,9925,8284,6,0,Win
1990886,9938,8066,1,1,Draw
1990887,8429,9927,1,0,Win
1990888,9860,8485,1,3,Defeat
1990889,8597,8467,2,1,Win
1990890,8649,8426,1,0,Win
1990891,9925,9860,0,0,Draw
1990892,8284,8649,3,3,Draw
1990893,8066,8485,2,1,Win
1990894,8597,8429,1,2,Defeat
1990895,9927,8426,2,1,Win
1990896,8467,9938,2,1,Win
530023,10267,8661,3,0,Win
530084,8371,10205,1,1,Draw
530085,9783,8633,2,1,Win
530087,8696,8302,1,1,Draw
530089,8603,8479,0,1,Defeat
530234,8696,9869,1,0,Win
530237,8371,9906,0,0,Draw
530238,10205,9865,2,1,Win
530239,8633,9864,4,3,Win
530240,8634,10281,6,0,Win
530241,8305,10267,0,3,Defeat
530243,8603,8696,3,1,Win
530244,10267,9869,2,3,Defeat
